1.358411985838474,1.8025367213127002,1.4074239488635623,1.0570657284471991,1.8553494011115343,1.4828012663837502,1.5363466257249996,1.885249092683769,1.964475848179022,1.1393697882358307
1.165888287881374,1.596345998159776,1.1333006171549955,1.34979868177553,1.9310800622506477,1.3484284387527985,1.2417361085604637,1.3252615567638908,1.3829751875751393,1.7467016504448343
1.824860897561066,1.0113699299442498,1.6132889781551143,1.9463338283515887,1.0513177754030356,1.956965874643016,1.5243987491312088,1.6396669669096005,1.577861339645495,1.1204729096089203
1.6918776839592706,1.1467116323159456,1.655451254893943,1.0460865296347803,1.8497448179138576,1.0436485358593242,1.0234209536506795,1.2610311550697577,1.517870570067078,1.636130097561368
1.1956342974795264,1.3203058013712572,1.1864854279617008,1.1124955778479362,1.7161750487716594,1.6567856238002352,1.7744971777304497,1.3965833935594663,1.8419973435081505,1.2822423749640515
1.7863296714222576,1.5606452049869826,1.8960979621070904,1.4287915634888066,1.706254218234371,1.1559357146875695,1.2271538435792722,1.4204698664255093,1.6896922937399528,1.9718734328686893
1.310201335424264,1.4210915167360587,1.5377260515964744,1.5442371234373709,1.0278166411410985,1.217227317993732,1.274061259533486,1.198683572347007,1.5823889397362687,1.8640961064836223
1.3829445437540926,1.5379422122461417,1.8074617768254482,1.847352801660894,1.9120453292075403,1.059362916890041,1.8697496474611244,1.3952032804009964,1.1960698209835703,1.0240627846486292
1.4833208244139775,1.7129713325342961,1.9148831967085647,1.789739285692487,1.7935694851057662,1.2061878435711255,1.564173026789373,1.5662859389869668,1.03098314027612,1.2084686550127506
1.187195310425984,1.9566684798225165,1.8833444631022547,1.3368919651514668,1.392902443545577,1.7050886585191676,1.289889218129287,1.3602816638234723,1.2687595178666458,1.7902838018097917
1.0220747804629609,1.3847486448135795,1.7858141213801875,1.3738802688117913,1.98299646390646,1.2360371346607815,1.6890919466764935,1.1420392994460848,1.6311222871466189,1.1496683999548798
1.6681483244308,1.2632041121265072,1.313898441020684,1.267569712736308,1.8106143594948274,1.525577474423252,1.5829120327699937,1.9838214500582347,1.955832959313796,1.2150291961891226
1.7546790721749455,1.8823508116302614,1.5861891046425,1.9474531091294498,1.0797594343797687,1.865845890161039,1.3204954523977805,1.9791638897571115,1.887783049172627,1.087859020576167
